SalesDate,ProductKey,CustomerKey,StoreKey,Quantity,UnitPrice,Discount,TotalSales
2023-08-01,PROD0037,107,STORE0001,3,414.05,31.62,1210.53
2023-09-01,PROD0018,118,STORE0007,8,56.2,11.98,437.62
2023-10-01,PROD0011,258,STORE0006,2,292.13,22.61,561.65
2023-11-01,PROD0026,142,STORE0002,7,387.62,0.86,2712.48
2023-12-01,PROD0013,161,STORE0002,5,47.81,44.62,194.43
2024-01-01,PROD0050,147,STORE0004,5,368.63,42.49,1800.66
2024-02-01,PROD0046,204,STORE0007,1,29.59,48.16,-18.57
2024-03-01,PROD0033,262,STORE0010,7,458.85,22.33,3189.62
2024-04-01,PROD0039,239,STORE0001,3,299.08,6.34,890.9
2024-05-01,PROD0038,99,STORE0006,1,82.79,20.18,62.61
2024-06-01,PROD0019,30,STORE0003,4,176.89,27.33,680.23
2024-07-01,PROD0005,244,STORE0002,8,226.92,12.64,1802.72
2024-08-01,PROD0012,116,STORE0004,7,366.05,43.08,2519.27
2024-09-01,PROD0043,113,STORE0004,5,491.11,47.62,2407.93
2024-10-01,PROD0030,16,STORE0007,1,53.08,48.68,4.4
2024-11-01,PROD0018,251,STORE0006,9,205.73,27.96,1823.61
2024-12-01,PROD0017,211,STORE0003,4,361.75,9.77,1437.23
2023-01-01,PROD0008,19,STORE0007,5,216.32,31.66,1049.94
2023-02-01,PROD0034,19,STORE0002,1,306.28,47.47,258.81
2023-03-01,PROD0045,91,STORE0004,6,348.24,46.9,2042.54
2023-04-01,PROD0018,179,STORE0003,3,496.41,39.41,1449.82
2023-05-01,PROD0046,167,STORE0008,4,450.94,13.99,1789.77
2023-06-01,PROD0005,257,STORE0004,6,76.14,17.79,439.05
2023-07-01,PROD0042,127,STORE0003,7,418.63,20.67,2909.74
2023-08-01,PROD0041,227,STORE0003,5,175.56,33.69,844.11
2023-09-01,PROD0043,113,STORE0005,3,361.84,34.17,1051.35
2023-10-01,PROD0012,203,STORE0001,3,209.45,33.77,594.58
2023-11-01,PROD0032,14,STORE0004,2,167.68,28.12,307.24
2023-12-01,PROD0019,187,STORE0005,9,406.18,17.2,3638.42
2024-01-01,PROD0016,72,STORE0007,9,363.61,13.83,3258.66
2024-02-01,PROD0049,45,STORE0006,7,57.47,30.77,371.52
2024-03-01,PROD0032,51,STORE0006,5,466.37,8.75,2323.1
2024-04-01,PROD0042,121,STORE0007,2,402.72,7.86,797.58
2024-05-01,PROD0014,197,STORE0007,8,409.68,23.99,3253.45
2024-06-01,PROD0014,109,STORE0007,7,329.75,19.58,2288.67
2024-07-01,PROD0009,274,STORE0010,3,88.82,21.01,245.45
2024-08-01,PROD0048,120,STORE0007,2,218.54,30.31,406.77
2024-09-01,PROD0008,155,STORE0005,7,230.11,17.47,1593.3
2024-10-01,PROD0014,92,STORE0009,6,392.3,0.82,2352.98
2024-11-01,PROD0031,220,STORE0004,6,30.67,28.3,155.72
2024-12-01,PROD0034,103,STORE0007,1,444.99,42.1,402.89
2023-01-01,PROD0049,17,STORE0005,4,195.93,15.33,768.39
2023-02-01,PROD0040,31,STORE0004,9,314.57,30.06,2801.07
2023-03-01,PROD0028,54,STORE0003,5,460.17,6.76,2294.09
2023-04-01,PROD0006,219,STORE0007,6,257.7,29.46,1516.74
2023-05-01,PROD0018,37,STORE0010,4,310.5,21.18,1220.82
2023-06-01,PROD0017,180,STORE0003,7,367.3,42.34,2528.76
2023-07-01,PROD0041,186,STORE0009,8,223.34,48.96,1737.76
2023-08-01,PROD0042,123,STORE0001,7,480.81,40.26,3325.41
2023-09-01,PROD0032,240,STORE0007,5,248.63,9.67,1233.48
2023-10-01,PROD0020,201,STORE0007,2,266.4,15.1,517.7
2023-11-01,PROD0033,42,STORE0002,9,164.61,18.78,1462.71
2023-12-01,PROD0015,191,STORE0002,8,226.47,36.95,1774.81
2024-01-01,PROD0041,217,STORE0002,8,362.07,25.6,2870.96
2024-02-01,PROD0031,228,STORE0004,2,131.79,4.1,259.48
2024-03-01,PROD0003,8,STORE0009,5,368.93,19.38,1825.27
2024-04-01,PROD0010,45,STORE0003,8,393.13,16.13,3128.91
2024-05-01,PROD0013,178,STORE0003,7,185.78,38.55,1261.91
2024-06-01,PROD0028,233,STORE0002,4,71.42,17.08,268.6
2024-07-01,PROD0002,84,STORE0010,6,245.6,32.13,1441.47
2024-08-01,PROD0039,164,STORE0010,8,497.18,36.0,3941.44
2024-09-01,PROD0031,207,STORE0004,4,207.39,42.1,787.46
2024-10-01,PROD0002,107,STORE0008,7,143.75,39.57,966.68
2024-11-01,PROD0005,65,STORE0008,8,235.97,11.86,1875.9
2024-12-01,PROD0032,144,STORE0009,4,88.17,41.47,311.21
2023-01-01,PROD0001,47,STORE0008,3,318.48,12.8,942.64
2023-02-01,PROD0018,77,STORE0004,2,169.85,8.24,331.46
2023-03-01,PROD0013,254,STORE0009,4,353.62,14.56,1399.92
2023-04-01,PROD0013,135,STORE0007,4,431.11,27.69,1696.75
2023-05-01,PROD0020,141,STORE0010,4,240.48,31.29,930.63
2023-06-01,PROD0009,104,STORE0001,1,400.8,33.21,367.59
2023-07-01,PROD0005,232,STORE0007,9,458.85,0.4,4129.25
2023-08-01,PROD0049,209,STORE0010,2,310.19,16.75,603.63
2023-09-01,PROD0033,113,STORE0006,7,184.05,34.67,1253.68
2023-10-01,PROD0023,69,STORE0010,4,26.63,15.07,91.45
2023-11-01,PROD0031,187,STORE0010,3,244.11,33.57,698.76
2023-12-01,PROD0017,59,STORE0005,9,290.29,44.17,2568.44
2024-01-01,PROD0040,111,STORE0001,5,29.81,3.07,145.98
2024-02-01,PROD0050,147,STORE0001,7,403.21,16.73,2805.74
2024-03-01,PROD0045,86,STORE0005,6,486.18,9.22,2907.86
2024-04-01,PROD0022,34,STORE0010,6,336.71,12.79,2007.47
2024-05-01,PROD0043,258,STORE0002,8,223.08,15.93,1768.71
2024-06-01,PROD0017,13,STORE0001,8,193.3,33.95,1512.45
2024-07-01,PROD0007,47,STORE0003,9,338.52,46.3,3000.38
2024-08-01,PROD0001,151,STORE0005,7,466.39,4.27,3260.46
2024-09-01,PROD0021,279,STORE0008,9,232.29,29.13,2061.48
2024-10-01,PROD0003,189,STORE0003,9,449.82,24.14,4024.24
2024-11-01,PROD0029,40,STORE0008,3,121.32,48.56,315.4
2024-12-01,PROD0021,165,STORE0003,2,418.99,24.45,813.53
2023-01-01,PROD0025,227,STORE0008,2,278.04,40.05,516.03
2023-02-01,PROD0048,65,STORE0004,9,431.67,11.59,3873.44
2023-03-01,PROD0038,172,STORE0002,7,393.93,18.62,2738.89
2023-04-01,PROD0014,89,STORE0003,2,151.71,14.39,289.03
2023-05-01,PROD0011,87,STORE0005,8,49.66,33.01,364.27
2023-06-01,PROD0018,4,STORE0009,2,155.73,7.96,303.5
2023-07-01,PROD0048,120,STORE0008,6,86.68,18.5,501.58
2023-08-01,PROD0017,58,STORE0007,8,437.96,0.93,3502.75
2023-09-01,PROD0037,112,STORE0008,8,155.6,32.45,1212.35
2023-10-01,PROD0041,143,STORE0009,4,320.51,41.22,1240.82
2023-11-01,PROD0015,264,STORE0005,5,481.72,40.25,2368.35
2023-12-01,PROD0010,155,STORE0006,1,426.47,1.14,425.33
2024-01-01,PROD0048,133,STORE0008,9,155.2,36.82,1359.98
2024-02-01,PROD0036,188,STORE0003,5,346.38,29.48,1702.42
2024-03-01,PROD0044,254,STORE0009,4,466.61,25.26,1841.18
2024-04-01,PROD0030,295,STORE0009,5,379.1,39.67,1855.83
2024-05-01,PROD0039,168,STORE0001,9,49.09,40.28,401.53
2024-06-01,PROD0009,105,STORE0004,5,169.18,19.87,826.03
2024-07-01,PROD0042,160,STORE0002,3,382.49,30.37,1117.1
2024-08-01,PROD0011,243,STORE0002,6,261.7,47.23,1522.97
2024-09-01,PROD0045,125,STORE0004,4,268.32,36.4,1036.88
2024-10-01,PROD0010,184,STORE0006,6,306.26,46.7,1790.86
2024-11-01,PROD0018,106,STORE0008,6,210.43,31.54,1231.04
2024-12-01,PROD0021,94,STORE0006,9,120.48,20.66,1063.66
2023-01-01,PROD0009,168,STORE0001,7,339.54,44.51,2332.27
2023-02-01,PROD0021,253,STORE0004,4,473.46,8.99,1884.85
2023-03-01,PROD0045,218,STORE0004,7,156.1,49.11,1043.59
2023-04-01,PROD0018,89,STORE0006,7,263.52,35.67,1808.97
2023-05-01,PROD0025,69,STORE0004,8,287.26,9.41,2288.67
2023-06-01,PROD0039,285,STORE0008,7,330.22,41.1,2270.44
2023-07-01,PROD0036,61,STORE0004,2,46.75,45.62,47.88
2023-08-01,PROD0002,96,STORE0008,8,194.56,23.13,1533.35
2023-09-01,PROD0035,174,STORE0005,9,191.9,36.34,1690.76
2023-10-01,PROD0036,45,STORE0002,8,496.25,45.76,3924.24
2023-11-01,PROD0021,21,STORE0001,9,165.81,17.28,1475.01
2023-12-01,PROD0030,299,STORE0010,1,171.08,7.81,163.27
2024-01-01,PROD0013,198,STORE0001,4,425.98,33.75,1670.17
2024-02-01,PROD0019,54,STORE0002,4,130.7,18.46,504.34
2024-03-01,PROD0030,295,STORE0007,5,485.04,35.72,2389.48
2024-04-01,PROD0048,204,STORE0002,2,415.95,14.97,816.93
2024-05-01,PROD0027,208,STORE0006,9,298.01,18.24,2663.85
2024-06-01,PROD0038,85,STORE0002,3,372.23,18.33,1098.36
2024-07-01,PROD0013,207,STORE0002,3,299.33,23.36,874.63
2024-08-01,PROD0031,201,STORE0001,4,467.92,3.91,1867.77
2024-09-01,PROD0011,273,STORE0008,7,418.16,38.69,2888.43
2024-10-01,PROD0007,251,STORE0001,1,465.4,27.89,437.51
2024-11-01,PROD0024,68,STORE0006,8,34.1,45.6,227.2
2024-12-01,PROD0017,92,STORE0004,4,332.17,21.36,1307.32
2023-01-01,PROD0030,38,STORE0005,4,424.37,32.9,1664.58
2023-02-01,PROD0039,197,STORE0007,7,271.8,3.99,1898.61
2023-03-01,PROD0009,249,STORE0009,4,370.07,43.5,1436.78
2023-04-01,PROD0027,95,STORE0007,1,488.1,35.31,452.79
2023-05-01,PROD0041,19,STORE0006,2,441.9,21.95,861.85
2023-06-01,PROD0043,225,STORE0008,4,236.15,31.85,912.75
2023-07-01,PROD0019,161,STORE0010,7,163.9,39.4,1107.9
2023-08-01,PROD0036,7,STORE0006,2,162.75,1.62,323.88
2023-09-01,PROD0007,220,STORE0002,2,320.95,7.99,633.91
2023-10-01,PROD0027,294,STORE0010,8,486.79,41.76,3852.56
2023-11-01,PROD0043,23,STORE0003,5,440.35,43.81,2157.94
2023-12-01,PROD0042,161,STORE0001,3,287.72,20.93,842.23
2024-01-01,PROD0050,128,STORE0001,4,159.92,15.27,624.41
2024-02-01,PROD0022,32,STORE0008,5,242.48,47.52,1164.88
2024-03-01,PROD0002,291,STORE0003,2,294.33,49.78,538.88
2024-04-01,PROD0031,253,STORE0002,3,51.0,20.42,132.58
2024-05-01,PROD0037,234,STORE0003,7,254.26,0.1,1779.72
2024-06-01,PROD0050,209,STORE0002,7,390.15,25.86,2705.19
2024-07-01,PROD0017,102,STORE0009,5,423.16,3.58,2112.22
2024-08-01,PROD0012,54,STORE0007,2,145.92,28.95,262.89
2024-09-01,PROD0038,194,STORE0007,5,477.63,21.45,2366.7
2024-10-01,PROD0049,57,STORE0007,1,173.7,39.85,133.85
2024-11-01,PROD0024,289,STORE0007,2,205.5,22.11,388.89
2024-12-01,PROD0016,278,STORE0007,8,29.73,6.6,231.24
2023-01-01,PROD0040,192,STORE0007,7,189.02,29.67,1293.47
2023-02-01,PROD0043,9,STORE0002,1,297.59,3.9,293.69
2023-03-01,PROD0047,216,STORE0008,4,152.02,22.08,586.0
2023-04-01,PROD0038,202,STORE0001,5,289.54,48.63,1399.07
2023-05-01,PROD0015,83,STORE0001,1,368.34,13.64,354.7
2023-06-01,PROD0019,78,STORE0009,7,229.37,25.39,1580.2
2023-07-01,PROD0008,266,STORE0007,2,372.02,31.91,712.13
2023-08-01,PROD0049,282,STORE0002,6,216.62,39.1,1260.62
2023-09-01,PROD0013,210,STORE0008,9,411.78,45.62,3660.4
2023-10-01,PROD0041,15,STORE0009,5,48.15,19.19,221.56
2023-11-01,PROD0043,250,STORE0001,8,236.64,21.37,1871.75
2023-12-01,PROD0045,144,STORE0007,2,411.58,13.79,809.37
2024-01-01,PROD0017,190,STORE0005,5,383.53,21.65,1896.0
2024-02-01,PROD0044,73,STORE0010,8,170.25,28.66,1333.34
2024-03-01,PROD0004,55,STORE0005,4,490.82,27.66,1935.62
2024-04-01,PROD0031,285,STORE0005,5,255.85,6.64,1272.61
2024-05-01,PROD0001,168,STORE0007,8,422.51,0.36,3379.72
2024-06-01,PROD0010,58,STORE0008,4,212.35,35.16,814.24
2024-07-01,PROD0015,300,STORE0009,4,497.97,17.53,1974.35
2024-08-01,PROD0034,43,STORE0004,9,306.62,23.87,2735.71
2024-09-01,PROD0043,129,STORE0002,5,408.51,23.69,2018.86
2024-10-01,PROD0013,153,STORE0006,7,407.71,13.82,2840.15
2024-11-01,PROD0048,55,STORE0007,7,368.33,14.37,2563.94
2024-12-01,PROD0029,230,STORE0007,5,489.83,8.55,2440.6
2023-01-01,PROD0039,289,STORE0002,7,131.48,36.37,883.99
2023-02-01,PROD0016,157,STORE0008,3,195.39,36.03,550.14
2023-03-01,PROD0036,98,STORE0009,4,290.67,30.74,1131.94
2023-04-01,PROD0035,15,STORE0005,7,143.34,37.92,965.46
2023-05-01,PROD0008,204,STORE0010,2,184.8,45.65,323.95
2023-06-01,PROD0010,64,STORE0007,7,131.5,31.71,888.79
2023-07-01,PROD0047,154,STORE0005,6,111.12,40.62,626.1
2023-08-01,PROD0046,281,STORE0006,9,229.75,16.44,2051.31
2023-09-01,PROD0004,117,STORE0001,8,225.84,1.61,1805.11
2023-10-01,PROD0041,270,STORE0004,8,331.76,16.02,2638.06
2023-11-01,PROD0027,107,STORE0005,4,403.63,33.21,1581.31
2023-12-01,PROD0044,175,STORE0009,2,237.2,10.79,463.61
2024-01-01,PROD0032,80,STORE0008,7,309.64,26.45,2141.03
2024-02-01,PROD0029,98,STORE0003,9,395.21,15.96,3540.93
2024-03-01,PROD0017,115,STORE0008,2,498.1,15.76,980.44
2024-04-01,PROD0026,148,STORE0001,1,178.95,14.66,164.29
2024-05-01,PROD0021,78,STORE0004,9,58.82,35.58,493.8
2024-06-01,PROD0006,189,STORE0004,9,138.55,32.91,1214.04
2024-07-01,PROD0015,48,STORE0005,7,128.56,33.05,866.87
2024-08-01,PROD0049,295,STORE0001,6,29.32,15.05,160.87
2024-09-01,PROD0044,273,STORE0008,7,438.94,25.89,3046.69
2024-10-01,PROD0036,15,STORE0008,3,162.26,5.05,481.73
2024-11-01,PROD0011,16,STORE0004,3,44.77,40.19,94.12
2024-12-01,PROD0028,182,STORE0001,7,391.52,39.94,2700.7
2023-01-01,PROD0017,1,STORE0005,4,423.86,39.94,1655.5
2023-02-01,PROD0043,84,STORE0001,2,346.21,21.05,671.37
2023-03-01,PROD0014,271,STORE0003,1,67.77,33.95,33.82
2023-04-01,PROD0023,26,STORE0007,4,56.34,12.74,212.62
2023-05-01,PROD0035,97,STORE0004,4,409.33,33.72,1603.6
2023-06-01,PROD0008,231,STORE0009,4,315.17,39.68,1221.0
2023-07-01,PROD0012,128,STORE0005,8,77.7,49.67,571.93
2023-08-01,PROD0046,172,STORE0009,5,126.4,2.91,629.09
2023-09-01,PROD0043,117,STORE0004,5,238.45,44.4,1147.85
2023-10-01,PROD0047,57,STORE0001,1,183.35,29.54,153.81
2023-11-01,PROD0026,188,STORE0008,8,178.12,0.48,1424.48
2023-12-01,PROD0024,91,STORE0009,8,200.35,45.22,1557.58
2024-01-01,PROD0025,134,STORE0008,3,236.85,13.27,697.28
2024-02-01,PROD0018,131,STORE0008,8,233.67,1.68,1867.68
2024-03-01,PROD0029,182,STORE0001,8,467.32,42.97,3695.59
2024-04-01,PROD0018,60,STORE0009,6,87.92,0.25,527.27
2024-05-01,PROD0025,18,STORE0010,8,363.42,27.25,2880.11
2024-06-01,PROD0005,3,STORE0007,9,301.81,41.44,2674.85
2024-07-01,PROD0031,4,STORE0009,8,423.17,41.19,3344.17
2024-08-01,PROD0002,105,STORE0009,5,226.78,23.99,1109.91
2024-09-01,PROD0042,56,STORE0004,8,397.17,20.64,3156.72
2024-10-01,PROD0047,212,STORE0004,7,328.32,43.97,2254.27
2024-11-01,PROD0039,201,STORE0005,9,160.01,28.85,1411.24
2024-12-01,PROD0005,299,STORE0006,7,55.8,25.02,365.58
2023-01-01,PROD0017,228,STORE0003,3,359.86,0.52,1079.06
2023-02-01,PROD0004,143,STORE0001,4,234.2,6.72,930.08
2023-03-01,PROD0047,290,STORE0006,1,359.26,16.37,342.89
2023-04-01,PROD0008,238,STORE0003,6,208.75,13.56,1238.94
2023-05-01,PROD0039,136,STORE0009,6,467.92,41.03,2766.49
2023-06-01,PROD0040,58,STORE0006,7,458.3,13.93,3194.17
2023-07-01,PROD0043,231,STORE0001,4,52.76,25.38,185.66
2023-08-01,PROD0012,220,STORE0001,8,223.53,29.99,1758.25
2023-09-01,PROD0018,158,STORE0007,4,280.1,24.51,1095.89
2023-10-01,PROD0034,281,STORE0005,3,446.88,29.89,1310.75
2023-11-01,PROD0023,86,STORE0006,7,99.99,49.8,650.13
2023-12-01,PROD0014,236,STORE0003,4,225.36,20.6,880.84
2024-01-01,PROD0002,58,STORE0009,6,203.68,14.82,1207.26
2024-02-01,PROD0043,148,STORE0002,7,460.49,11.36,3212.07
2024-03-01,PROD0004,181,STORE0006,9,431.82,1.31,3885.07
2024-04-01,PROD0027,195,STORE0006,7,231.81,27.01,1595.66
2024-05-01,PROD0048,255,STORE0005,5,223.41,38.84,1078.21
2024-06-01,PROD0012,105,STORE0010,9,136.67,48.18,1181.85
2024-07-01,PROD0042,159,STORE0003,3,25.7,18.5,58.6
2024-08-01,PROD0028,212,STORE0002,1,189.91,18.12,171.79
2024-09-01,PROD0027,293,STORE0006,3,288.49,9.99,855.48
2024-10-01,PROD0048,265,STORE0009,8,67.61,46.27,494.61
2024-11-01,PROD0036,287,STORE0001,6,299.13,27.39,1767.39
2024-12-01,PROD0049,91,STORE0008,1,191.29,12.06,179.23
2023-01-01,PROD0015,286,STORE0001,4,234.06,39.67,896.57
2023-02-01,PROD0015,168,STORE0009,5,474.32,24.48,2347.12
2023-03-01,PROD0027,12,STORE0008,4,389.41,28.45,1529.19
2023-04-01,PROD0018,16,STORE0004,2,219.5,5.52,433.48
2023-05-01,PROD0016,36,STORE0009,7,261.8,10.02,1822.58
2023-06-01,PROD0021,99,STORE0008,1,122.49,5.96,116.53
2023-07-01,PROD0005,240,STORE0009,2,382.49,26.29,738.69
2023-08-01,PROD0034,168,STORE0005,2,487.47,2.62,972.32
2023-09-01,PROD0004,15,STORE0008,3,281.62,35.92,808.94
2023-10-01,PROD0039,89,STORE0008,6,198.16,38.13,1150.83
2023-11-01,PROD0012,249,STORE0009,9,94.76,5.77,847.07
2023-12-01,PROD0005,291,STORE0005,1,119.8,19.68,100.12
2024-01-01,PROD0037,24,STORE0010,9,293.83,28.24,2616.23
2024-02-01,PROD0050,87,STORE0007,7,440.42,14.82,3068.12
2024-03-01,PROD0017,176,STORE0002,1,177.76,36.8,140.96
2024-04-01,PROD0049,72,STORE0007,8,84.28,30.81,643.43
2024-05-01,PROD0026,275,STORE0008,3,344.77,2.44,1031.87
2024-06-01,PROD0047,243,STORE0006,1,88.41,29.61,58.8
2024-07-01,PROD0018,102,STORE0003,2,498.07,23.22,972.92
2024-08-01,PROD0045,255,STORE0007,9,295.73,28.24,2633.33
2024-09-01,PROD0008,137,STORE0001,2,110.89,22.74,199.04
2024-10-01,PROD0026,65,STORE0003,9,338.52,32.6,3014.08
2024-11-01,PROD0024,141,STORE0004,5,285.92,34.7,1394.9
2024-12-01,PROD0025,179,STORE0010,5,400.78,22.5,1981.4
2023-01-01,PROD0006,105,STORE0004,7,242.41,24.7,1672.17
2023-02-01,PROD0033,150,STORE0006,5,119.09,44.16,551.29
2023-03-01,PROD0016,76,STORE0002,5,362.42,23.46,1788.64
2023-04-01,PROD0007,151,STORE0003,2,308.25,5.72,610.78
2023-05-01,PROD0012,186,STORE0004,9,239.11,42.29,2109.7
2023-06-01,PROD0032,34,STORE0006,3,332.56,28.6,969.08
2023-07-01,PROD0034,224,STORE0002,4,274.18,45.06,1051.66
2023-08-01,PROD0029,159,STORE0008,1,373.4,24.26,349.14
2023-09-01,PROD0049,191,STORE0007,3,340.07,43.65,976.56
2023-10-01,PROD0006,280,STORE0005,3,49.4,16.07,132.13
2023-11-01,PROD0017,102,STORE0004,7,490.14,26.5,3404.48
2023-12-01,PROD0044,75,STORE0009,1,465.67,46.35,419.32
2024-01-01,PROD0048,86,STORE0006,2,434.2,11.57,856.83
2024-02-01,PROD0029,73,STORE0002,9,430.84,39.34,3838.22
2024-03-01,PROD0010,192,STORE0001,9,111.33,20.95,981.02
2024-04-01,PROD0026,16,STORE0009,4,497.81,47.11,1944.13
2024-05-01,PROD0005,53,STORE0010,6,462.46,14.7,2760.06
2024-06-01,PROD0020,205,STORE0008,7,240.31,44.76,1637.41
2024-07-01,PROD0042,8,STORE0010,9,380.84,35.2,3392.36
2024-08-01,PROD0045,290,STORE0003,7,381.85,46.99,2625.96
2024-09-01,PROD0049,141,STORE0010,9,383.29,4.51,3445.1
2024-10-01,PROD0046,221,STORE0003,8,268.45,35.13,2112.47
2024-11-01,PROD0021,101,STORE0010,6,104.99,14.86,615.08
2024-12-01,PROD0021,295,STORE0004,5,370.17,32.14,1818.71
2023-01-01,PROD0042,295,STORE0006,9,145.49,41.22,1268.19
2023-02-01,PROD0013,21,STORE0010,3,167.35,0.45,501.6
2023-03-01,PROD0043,291,STORE0003,1,150.51,39.19,111.32
2023-04-01,PROD0049,268,STORE0003,4,263.68,12.34,1042.38
2023-05-01,PROD0016,124,STORE0002,1,269.17,35.07,234.1
2023-06-01,PROD0016,13,STORE0006,1,400.01,36.46,363.55
2023-07-01,PROD0008,162,STORE0003,5,53.57,37.83,230.02
2023-08-01,PROD0005,172,STORE0008,4,290.77,9.42,1153.66
2023-09-01,PROD0002,62,STORE0001,7,346.07,34.5,2387.99
2023-10-01,PROD0028,164,STORE0008,1,146.65,36.54,110.11
2023-11-01,PROD0015,117,STORE0005,7,432.4,7.72,3019.08
2023-12-01,PROD0006,108,STORE0004,4,166.58,38.89,627.43
2024-01-01,PROD0046,9,STORE0002,7,181.85,5.13,1267.82
2024-02-01,PROD0046,86,STORE0003,5,274.11,16.7,1353.85
2024-03-01,PROD0023,262,STORE0005,5,359.08,20.11,1775.29
2024-04-01,PROD0014,15,STORE0008,8,191.64,38.86,1494.26
2024-05-01,PROD0027,34,STORE0006,4,360.1,45.44,1394.96
2024-06-01,PROD0047,128,STORE0004,9,105.62,49.35,901.23
2024-07-01,PROD0016,10,STORE0004,5,271.78,46.16,1312.74
2024-08-01,PROD0009,135,STORE0002,4,450.83,5.55,1797.77
2024-09-01,PROD0029,38,STORE0002,2,344.45,17.85,671.05
2024-10-01,PROD0021,120,STORE0010,9,486.71,28.32,4352.07
2024-11-01,PROD0038,57,STORE0005,3,315.43,11.65,934.64
2024-12-01,PROD0016,42,STORE0006,4,460.62,46.84,1795.64
2023-01-01,PROD0037,91,STORE0002,1,470.23,40.87,429.36
2023-02-01,PROD0017,143,STORE0006,3,341.03,2.5,1020.59
2023-03-01,PROD0005,231,STORE0002,3,319.36,48.35,909.73
2023-04-01,PROD0011,34,STORE0009,5,42.35,25.88,185.87
2023-05-01,PROD0021,122,STORE0007,6,404.59,12.44,2415.1
2023-06-01,PROD0039,217,STORE0001,7,36.21,49.84,203.63
2023-07-01,PROD0040,34,STORE0007,2,23.98,21.49,26.47
2023-08-01,PROD0012,29,STORE0007,5,408.2,33.45,2007.55
2023-09-01,PROD0033,259,STORE0001,2,447.76,16.72,878.8
2023-10-01,PROD0027,252,STORE0002,6,224.88,10.99,1338.29
2023-11-01,PROD0005,101,STORE0002,6,155.62,44.75,888.97
2023-12-01,PROD0024,233,STORE0003,2,147.58,43.17,251.99
2024-01-01,PROD0002,296,STORE0009,1,115.54,49.37,66.17
2024-02-01,PROD0014,42,STORE0009,5,302.92,9.47,1505.13
2024-03-01,PROD0042,78,STORE0007,8,413.82,22.58,3287.98
2024-04-01,PROD0042,104,STORE0002,9,364.14,37.67,3239.59
2024-05-01,PROD0034,84,STORE0002,5,469.46,48.65,2298.65
2024-06-01,PROD0003,152,STORE0006,8,219.09,40.4,1712.32
2024-07-01,PROD0023,9,STORE0004,4,226.59,44.26,862.1
2024-08-01,PROD0050,1,STORE0008,3,249.57,46.82,701.89
2024-09-01,PROD0003,17,STORE0002,3,95.49,34.85,251.62
2024-10-01,PROD0021,236,STORE0003,2,70.09,3.91,136.27
2024-11-01,PROD0019,38,STORE0006,8,327.83,4.45,2618.19
2024-12-01,PROD0010,263,STORE0001,4,133.45,2.29,531.51
2023-01-01,PROD0042,149,STORE0001,3,222.53,26.64,640.95
2023-02-01,PROD0043,121,STORE0008,4,497.73,45.32,1945.6
2023-03-01,PROD0021,49,STORE0008,4,240.28,28.66,932.46
2023-04-01,PROD0014,286,STORE0007,7,347.13,7.53,2422.38
2023-05-01,PROD0033,21,STORE0010,9,179.48,4.5,1610.82
2023-06-01,PROD0006,59,STORE0004,6,242.37,2.39,1451.83
2023-07-01,PROD0048,14,STORE0008,1,78.56,29.9,48.66
2023-08-01,PROD0025,21,STORE0002,1,90.26,47.61,42.65
2023-09-01,PROD0045,53,STORE0003,1,256.23,37.1,219.13
2023-10-01,PROD0036,164,STORE0004,3,450.57,22.1,1329.61
2023-11-01,PROD0044,146,STORE0008,9,107.56,38.65,929.39
2023-12-01,PROD0027,225,STORE0010,1,357.86,46.1,311.76
2024-01-01,PROD0016,31,STORE0002,8,187.54,5.36,1494.96
2024-02-01,PROD0045,63,STORE0008,5,456.77,40.81,2243.04
2024-03-01,PROD0007,258,STORE0006,8,306.58,23.02,2429.62
2024-04-01,PROD0019,240,STORE0009,3,28.83,37.32,49.17
2024-05-01,PROD0046,21,STORE0006,4,169.3,49.18,628.02
2024-06-01,PROD0006,263,STORE0004,6,133.62,42.14,759.58
2024-07-01,PROD0002,109,STORE0004,8,469.82,16.1,3742.46
2024-08-01,PROD0016,283,STORE0001,7,86.03,28.41,573.8
2024-09-01,PROD0002,281,STORE0006,4,300.12,49.62,1150.86
2024-10-01,PROD0010,86,STORE0003,2,138.18,32.86,243.5
2024-11-01,PROD0019,87,STORE0003,5,428.09,46.11,2094.34
2024-12-01,PROD0039,262,STORE0001,4,148.39,9.51,584.05
2023-01-01,PROD0014,32,STORE0008,9,185.42,35.76,1633.02
2023-02-01,PROD0015,256,STORE0005,4,29.35,40.34,77.06
2023-03-01,PROD0048,117,STORE0004,8,248.52,5.13,1983.03
2023-04-01,PROD0009,10,STORE0009,9,148.74,17.31,1321.35
2023-05-01,PROD0014,178,STORE0003,6,61.04,9.09,357.15
2023-06-01,PROD0015,183,STORE0009,2,282.52,48.98,516.06
2023-07-01,PROD0018,77,STORE0008,8,343.64,39.54,2709.58
2023-08-01,PROD0018,71,STORE0001,2,51.86,9.2,94.52
2023-09-01,PROD0029,296,STORE0003,4,59.86,38.16,201.28
2023-10-01,PROD0005,115,STORE0001,1,430.31,14.5,415.81
2023-11-01,PROD0001,125,STORE0008,4,346.51,19.94,1366.1
2023-12-01,PROD0039,185,STORE0006,3,364.33,12.5,1080.49
2024-01-01,PROD0038,275,STORE0003,8,202.16,42.59,1574.69
2024-02-01,PROD0003,89,STORE0010,1,26.71,20.89,5.82
2024-03-01,PROD0032,41,STORE0009,7,152.99,45.65,1025.28
